unique_id,prey_1,prey_2,prey_3,prey_4,prey_5,prey_6,prey_7,prey_8,prey_9,prey_10,prey_11,prey_12,prey_13,prey_14,prey_15,prey_16,prey_17,prey_18,prey_19,prey_20,prey_21,prey_22,prey_23,prey_24,prey_25,prey_26,prey_27,prey_28,prey_29,prey_30,prey_31,prey_32,prey_33,prey_34,prey_35,prey_36,prey_37,prey_38,prey_39,prey_40,prey_41,prey_42,prey_43,prey_44,prey_45,prey_46,prey_47,prey_48,prey_49,prey_50,prey_51,prey_52,prey_53,prey_54,prey_55,prey_56,prey_57,prey_58,prey_59,prey_60
F0626,0.88,0,0,0.07,0,0.12,0.84,0,0,0,0,0.77,0.56,0.9,0.77,0,0.94,0.57,0,0.52,0,0.93,0,0.77,0,0,0.74,0,0.68,0,0.43,0.8,0,0,0,0.14,0.82,0.23,0,0.19,0.17,0.1,0.91,0.66,0.04,0.33,0,0,0.64,0,0,0.23,0.13,0,0.93,0.51,0.04,0.15,0.27,0
F0627,0,0,0.43,0.44,0,0,0.96,0.92,0.78,0.1,0,0.3,0,0.72,0.3,0.5,0.32,0,0.98,0,0.87,0.45,0,0.99,0.37,0.78,0.42,0.01,0.29,0,0.84,0,0.9,0.77,1,0,0.34,0,0.22,0.07,0,0,0,0,0.33,0.8,0,0.29,0.54,0.17,0,0,0.57,0.64,0,0.54,0.14,0.77,0.19,0
F0628,0.03,0.92,0.02,0.62,0.76,0,0.17,0,0,0.68,0.81,0,1,0.16,0,0,0.27,0.63,0,0,0.57,0.54,0.61,0.38,0.6,0,0.12,0.02,0.22,0.13,0.34,0.56,0.77,0,0.14,0.25,0.04,0.11,0.56,0,0.11,0.42,0,0,0.94,0,0.29,0.84,0.03,0,0,0.91,0.94,0,0,0.69,0.61,0,0.54,0.14
F0629,0.56,0.17,0.6,0,0.03,0,0.52,0.51,0.2,0,0,0,0.84,0.31,0,0.12,0,0,0,0.02,0.96,0,0.22,0,0.76,0.32,0,0.14,0.18,0.53,0,0.42,0,0,0.9,0.15,0.21,0,0,0,0.27,0,0,0.94,0,0.38,0,0.94,0,0,0.4,0.57,0,0.17,0.76,0,0.54,0,0.69,0
F0630,0,0.76,0.71,0.6,0,0,0,0.24,0,0.62,0.36,0.38,0,0.73,0,0,0.77,0.47,0.5,0.92,0.99,0,0,0.28,0,0.07,0,0,0.22,0.32,0.01,0.9,0.87,0.93,0.38,0,0,0.25,0.4,0.64,0.16,0.39,0.36,0,0.96,0.16,0,0.54,0,0.67,0,0,0.02,0.97,0.22,0,0.11,0.75,0,0
F0631,0.5,0.62,0,0,0.33,0.07,0.1,0.14,0.96,0.65,0,0.52,0.43,0.38,0.42,0,0.79,0,0,0.83,0,0,0,0.78,0,0.9,0.82,0,0.92,0.73,0.07,0.69,0,0.25,0.61,0.86,0,0.91,0,0.65,0.71,0.33,0.68,0,0.29,0.63,0.13,0.58,0,0,0,0.72,0.49,0.36,0.06,0.66,0.08,0.33,0,0.13
F0632,0.69,0,0.54,0,0.8,0.8,0.85,0,0.83,0.03,0,0.56,0.74,0.07,0.94,0,0,0,0,0.88,0.53,0.14,0.36,0.3,0.13,0.24,0.18,0.58,0.02,0.13,0,0.91,0.51,0,0.99,0.6,0.11,0.86,0,0.15,0.11,0.81,0.61,0,0.42,0.39,0,0.19,0.37,0.21,0.74,0.77,0.77,0,0.47,0,0,0.44,0.72,0.43
F0633,0.64,0,0,0.93,0.91,0.29,0,0.91,0.27,0,0.18,0,0.77,0.62,0,0,0,0.71,0.56,0.92,0,0.64,0,0,0.55,0.67,0.36,0.65,0.36,0.52,0.11,0.68,0,0,0.84,0,0,0.32,0.75,0,0.67,0,0,0,0.08,0.51,0.95,0,0.37,0.14,0.84,0.77,0,0.81,0.71,0.95,0.22,0.82,0.02,0
F0634,0,0.12,0,0.73,0.47,0.32,0,0,0.51,0.08,0.07,0.29,0,0,0,0.51,0,0.74,0.43,0.68,0.92,0.21,0,0,0.99,0.56,0.23,0,0.67,0.06,0.92,0.87,0.44,0,0.72,0.3,0.49,0.02,0,0,0.42,0.17,0.37,0.97,0.32,0,0.55,0.8,0.94,0.74,0.45,0.62,0,0.84,0.74,0.65,0.8,0,0.82,0.96
F0635,0,0.51,0,0,0,0.49,0.98,0,0.16,0.73,0,0,0.97,0,0.56,0.2,0.96,0.31,0.56,0,0,0,0,0.64,0.74,0.06,0.9,0,0,0.18,0,0.57,0.55,0,0.88,0.26,0.81,0.54,0.15,0.99,0.54,0.92,0.66,0,0.69,0.81,0.72,0,0.06,0.17,0.58,0.35,0.4,0,0.29,0.79,0,0.76,0.36,0.29
F0636,0,0.54,0.82,0.03,0.66,0.93,0,0.73,0.04,0,0.33,0.03,0.29,0.96,0.37,0.3,0,0.05,0.42,0.91,0,0.31,0.84,0,0.76,0.97,0,0.88,0.19,0,0,0,0,0,0.14,0.43,0,0.85,0.94,0.64,0.18,0.51,0.71,0.29,0.87,0.38,0.34,0.35,0.35,0.02,0,0.62,0.93,0,0.76,0.75,0.7,0.29,0.97,0.43
F0637,0.54,0.42,0.81,0.28,0.79,0,0.21,0,0,0.61,0,0.67,0,0.83,0.84,0.96,0.97,0,0.27,0.19,0.16,0.93,0.59,0,0,0.31,0,0.92,0.48,0.84,0.75,0.41,0.53,0.25,0.48,0.47,0.16,0,0,0.52,0,0.8,0.49,0,0.12,0,0.71,0,0.02,0.03,0,0,0.66,0.03,0.47,0,0,0.36,0.47,0
F0638,0,0.95,0,0.23,0,0,0.91,0,1,0,0.57,0.37,0.86,0.38,0.58,0.51,0.78,0,0,0.3,0.09,0,0.02,0.68,0.75,0.49,0.54,0,0.33,0,0.46,0.03,0.47,0.54,0.81,0.32,0,0.5,0,0.38,0.6,0.82,0.85,0,0.91,0.88,0.11,0.88,0.72,0.33,0,0.29,0.63,0.98,0,0.49,0,0.87,0.23,0
F0639,0.21,0,0,0,0.87,0.8,0,0,0.01,0,0.88,0.6,0,0,0.39,0.94,0,0.6,0.5,0.17,0.3,0.36,0.81,0.8,0,0,0.69,0.56,0.85,0,0.96,0.67,0.38,0.72,0,0,0,0.04,0,0,0.73,0,0.74,0.05,0.37,0,0.45,0.18,0.09,0.07,0.64,0.39,0.99,0.17,0,0.93,0.52,0.55,0,0.13
F0640,0,0.2,0.72,0,0.49,0.58,0.09,0.71,0,0,0.84,0.63,0.98,0.34,0,0.18,0,0,0.77,0.18,0.18,0.99,0.07,0,0.09,0.38,0,0,0.03,0.94,0.8,0.16,0.43,0.3,0.95,0,0.15,0.46,0,0.47,0,0,0.77,0,0.61,0.11,0.33,0.61,0,0.39,0.48,0.14,0,0.78,0,0.85,0.01,0.2,0.9,0
F0641,0.16,0,0.87,0.2,0,0,0.71,0.29,0,0.35,0.99,0,0.05,0.18,0,0.24,0.57,0.6,0.28,0.67,0.88,0.87,0.06,0,0,0.14,0.08,0.39,0.41,0,0.68,0.1,0.7,0.17,0.73,0,0.88,0.39,0,0,0,0.84,0.52,0,0.57,0.31,0.62,0,0.52,0,0.13,1,0.11,0.44,0.95,0.21,0.4,0.84,0.6,0.06
F0642,0.58,0.17,0.34,0.79,0.58,0.11,0,0.07,0.51,0.47,0,0.27,0.6,0.19,0,0.06,0.91,0.81,0,0,0.93,0.63,0.13,0.86,0,0.34,0.72,0,0,0,0.61,0,0.12,0.57,0,0.37,0,0,0.99,0,0,0.43,0.13,0,0,0,0.27,0.66,0.99,0,0,0,0.14,0,0,0.47,0.75,0,0.17,0
F0643,0.22,0.26,0.24,0.95,0,0.4,0.31,0,0.47,0,0.69,0,0.83,0,0.57,0,0.39,0,0.47,0.62,0.33,0.1,0,0.21,0.2,0.9,0,0,0.74,0.27,0.81,0.59,0.33,0,0.41,0.17,0,0,0,0,0.62,0.95,0,0.02,0.04,0.35,0.44,0.99,0.89,0,0.78,0,0,0.08,0,0,0.95,0,0.4,0.7
F0644,0.97,0,0,0.55,0.96,0.22,0,0.4,0,0.81,0.83,0,0.89,0.57,0.81,0.46,0.92,0.02,0,0.16,0.65,0.78,0.85,0,0,0.22,0,0,0.67,0.95,0.33,0.43,0.33,0.87,0,0.61,0.01,0.92,0.51,0.92,0.2,0.14,0.47,0.66,0.92,0.13,0,0,0.56,0.65,0.51,0.82,0,0.41,0.85,0.34,0.01,0,0.74,0.81
F0645,0.76,0,0.76,0.61,0.78,0.43,0.44,0.81,0.32,0.8,0.61,0.03,0.02,0.44,0,0,0,0.51,0.75,0,0.12,0.97,0.65,0.48,0.87,0.47,0,0.76,0,0,0.75,0.52,0,0.8,0.36,0.44,0.44,0.65,0,0.12,0,0.31,0.19,0.68,0.93,0.39,0.99,0,0.54,0.04,0,0,0.34,0.25,0.6,0,0.65,0.19,0,0
F0646,0.02,0.26,0,0.01,0,0,0,0,0.28,1,0.19,0,0,0.34,0.55,0.57,0.91,0.34,0.88,0,0.67,0.16,0.75,0,0.19,0,0,0.74,0.14,0.27,0.11,0.1,0,0.83,0.25,0.02,0,0,0,0.59,0.17,0.19,0,0.72,0.72,0.91,0.1,0.16,0.27,0.58,0.4,0.8,0.74,0,0,0.67,0.27,0.39,0.58,0
F0647,0.66,0,0.4,0.78,0.91,0.24,0,0.01,0,0,0.4,0,0.92,0.56,0.42,0.25,0.85,0.17,0.23,0,0.91,0.65,0.43,0.98,0,0.52,0.9,0,0.89,0.24,0,0,0.6,0.26,0.08,0.29,0,0.33,0.06,0.65,0.94,0.47,0.24,0.38,0,0,0,0.27,0,0.12,0,0.47,0.55,0.01,0,0.02,0,0,0.42,0.43
F0648,0.98,0.8,0,0,0.35,0.77,0,0.14,0,0.99,0.4,0,0.8,0.72,0.43,0.69,0.2,0.68,0,0.25,0.99,0,0.79,0,0.42,0,0.81,0,0,0.55,0,0.43,0.92,0,0,0.58,0.42,0.91,0.39,0,0.88,0.03,0.36,1,0.42,0.28,0.46,0.32,0.42,0,0,0.66,0,0.29,0.78,0.05,0,0.32,0.78,0.37
F0649,0,0.12,0,0,0,0.12,0.15,0.21,0.62,0.33,0,0.45,0.57,0.97,0.52,0.82,0.94,0.55,0.14,0.99,0.32,0.49,0,0.61,0.24,0.5,0,0.83,0,0.44,0.45,0.17,0.64,0.98,0,0.89,0.72,0.64,0.3,0.67,0,0.42,0.74,0,0.77,0.74,0.13,0,0.78,0,0.65,0,0,0.5,0,0,0.68,0.45,0.29,0
F0650,0.02,0,0.82,0.15,0.98,0,0.79,0,0,0.94,0.99,0.04,0.07,0.22,0,0.61,0.31,0.18,0.18,0.17,0,0,0,0,0,0,0.91,0.52,0.59,0,0.79,0,0.16,0.26,0.87,0.73,0.01,0.52,0.56,0.69,0,0,0.38,0,0.23,0.42,0,0.02,0.86,0.34,0.91,0.3,0.37,0,0,0.46,0,0.37,0.37,0.7
F0651,0,0.09,0.84,0,0.48,0.06,0,0.11,0.37,0.27,0,0.58,0,0.39,0.42,0.65,0.21,0,0.95,0.75,0.23,0.14,0.55,0,0,0.17,0.17,0,0,0,0,0,0.3,0.75,0,0.78,0,0.82,0,0,0,0,0.8,0.37,0.04,0,0,0,0.8,0.6,0.41,0.32,0.64,0.18,0.82,0,0,0.62,0.05,0.39
F0652,0.87,0.42,0.66,0.52,0.1,0,0.07,0.51,0.04,0,0.32,0,0,0.27,0,0.71,0,0.51,0.59,0.96,0.89,0,0.32,0.05,0.98,0,0.58,0.31,0.56,0.85,0.29,0.71,0,0.11,0,0.75,0.55,0,0.05,0.57,0,0,0,0,0.88,0.64,0.63,0,0.09,0.03,0,0,0.18,0.62,0.78,0.7,0.25,0,0.05,0.18
F0653,0.47,0.62,0.62,0.53,0,0,0.66,0.04,0.24,0,0.71,0.28,0.14,0.72,0.62,0.89,0.18,0.25,0,0.17,0.44,0,0.47,0.05,0,0.23,0.1,0,0.29,0.78,0.49,0.29,0.94,0.26,0.15,0.65,0.51,0.37,0,0.2,0,0.16,0.28,0.46,0.76,0,0,0.23,0.95,0.04,0.42,0,0,0.56,0.46,0,0,0,0.67,0
F0654,0,0,0.46,0,0.66,0,0,0,0.1,0,0.35,0,0,0.06,0.03,0.03,0.88,0.03,0,0,0.4,0,0.69,0.97,0.24,0,0.23,0.82,0,0.72,0,0.53,0.06,0.36,0.06,0.81,0,0.79,0,0.07,0.36,0.41,0.97,0.27,0.52,0.66,0,0,0.21,0.22,0.62,0.74,0.7,0.08,0.5,0.77,0,0.44,0.32,0.25
F0655,0.9,0,0,0,0.47,0.82,0,0,0.09,0.4,0.57,0.51,0.26,0.74,0.72,0.79,0,0,0,0.15,0.35,0.68,0.92,0,1,0.19,0,0.33,0.59,0,0,0.96,0.02,0,0.1,0.78,0,0.75,0.97,0.64,0.05,0,0.48,0,0,0.21,0,0,0.51,0.04,0.81,0.39,0.86,0,0.12,0.31,0.79,0.31,0,0
F0656,0,0.64,0.2,0.68,0.63,0.05,0.15,0.65,0.11,0,0.69,0,0.72,0.05,0,0.39,0,0.63,0.38,0.83,0.76,0.39,0.42,0.02,0.59,0.18,0,0,0.27,0,0.61,0,0.88,0.85,0.44,0.78,0,0,0.37,0,0.05,0,0.53,0.23,0,0.19,0.33,0.91,0.15,0.2,0.05,0,0,0.88,0.25,0.26,0,0.85,0.85,0
F0657,0.97,0,0.17,0,0.75,0.47,1,0.03,0.66,0,0.34,0.66,0.77,0.09,0,0.12,0,0,0.41,0,0,0,0.5,0,0.66,0.43,0.57,0.46,0.48,0,0.26,0.75,0,0,0.94,0.33,0.75,0.83,0.66,0.65,0.82,0.54,0.36,0.07,0.71,0.16,0.95,0.25,0,0,0,0.99,0,0,0,0.12,0.34,0.44,0,0
F0658,0,0.75,0,0,0.86,0,0.97,0.21,0,0.85,0.72,0.03,0,0.21,0.18,0.98,0.26,0,0,0.06,0,0,0,0.34,0.48,0,0.58,0,0.36,0,0,0.47,0.5,0,0.2,0,0,0.38,0.03,0,0,0,0,0,0,0,0.51,0,0,0,0.86,0,0,0,1,0,0.12,0.87,0.43,0.63
F0659,0.94,0,0.26,0.86,0,0.71,0.48,0,0.73,0.42,0.4,1,0,0.96,0.27,0.71,0,0,0.87,0,0,0.42,0,0.68,0,0.87,0,0.77,0.16,0.8,0.41,0.97,0.73,0.41,0.55,0,0.53,0.51,0.55,0,0,0.81,0.56,0.3,0,0.58,0,0,0.66,0,0,0.77,0,0,0,0.04,0.63,0,0.67,0
F0660,0,0,0,0,0,0.07,0,0.31,0,0,0,0,0,0.76,0,0,0,0.13,0.62,0.67,0.93,0,0.46,0.81,0,0.01,0.43,0,0,0.86,0,0,0,0.04,0,0.11,0,0.76,0.68,0,0.63,0.05,0.78,0.85,0,0.94,0.92,0.87,0.92,0.61,0.87,0,0.4,0.11,0.44,0,0,0,0.93,0.7
F0661,0.65,0,0.98,0,0.96,0.43,0,0,0,0.5,0,0.96,0.75,0.41,0.14,0,0,0,0.1,0.51,0.78,0.75,0.79,0.75,0.38,0.85,0,0,0.74,0,0.6,0.07,0,0.55,0.18,0,0.27,0.32,0.79,0.35,0.67,0,0.9,0.07,0.96,0.15,0,0.14,0,0.07,0.72,0.63,0.86,0.41,0,0.29,0,0,0.41,0.24
F0662,0.57,0.93,0.37,0.32,0,0.87,0,0,0.7,0,0.12,0.67,0.93,0.82,0,0.1,0,0.84,0.89,0.96,0,0.51,0,0.73,0,0.86,0.58,0.39,0.66,0,0.52,0.75,0.36,0.95,0.48,0.55,0.3,0.72,0.79,0.11,0,0.2,0.23,0.17,0,0.61,0.15,0.75,0.6,0.66,0.45,0.59,0.23,0.8,0.87,0.56,0.99,0.23,0.81,0.18
F0663,0,0.46,0.54,0,0,0.5,0,0.53,0.93,0,0.4,0.12,0,0.45,0,0.88,0.47,0,0,0.63,0.47,0,0,0.44,0.83,0.64,0,0.82,0,0,0.85,0.37,0.35,0,0.44,0.19,0.94,0,0.21,0.22,0.92,0.1,0,0.79,0.89,0.47,0,0.7,0,0.63,0.63,0,0.03,0.44,0.12,0.72,0.15,0.79,0.68,0
F0664,0.6,0.18,0.96,0.55,0,0.46,0.25,0,0.46,0,0.26,0.46,0.96,0.53,0.81,0.61,0,0,0.44,0,0.68,0,0,0.81,0.88,0,0.28,0,0,0,0.67,0,0.78,0.09,0.76,0.95,0,0,0,0.88,0.9,0.06,0.53,0.44,0.67,0.38,0.08,0,0,0.88,0,0.72,0.37,0,0.33,0,0.46,0,0.8,0.25
F0665,0.23,0,0.99,0.3,0.27,0.65,0,0,0,0.73,0,0.24,0.49,0.92,0.27,0.76,0.47,0.42,0,0.14,0,0.54,0.21,0.19,0.02,0.42,0.66,0.18,0.38,0,0,0.96,0.49,0.74,0.82,0,0,0.31,0.32,0.77,0.53,0,0,0.98,0,0.76,0,0,0.45,0,0.02,0,0.46,0.31,0,0,0,0.02,0,0
F0666,0.91,0.68,0.95,0.26,0.1,0.53,0.99,0.43,0.72,0.31,0,0,0,0,0,0,0,0.77,0.88,0.89,0,0.36,0.91,0,0.72,0,0.88,0.08,0.85,0,0.94,0,0.96,0,0,0.97,0.98,0,0.4,0.36,0.89,0,0,0.5,0.09,0.71,0.3,0.83,0.11,0,0,0,0.93,0.32,0.02,0.27,0,0.64,0,0.38
F0667,0.95,0,0,0,0.63,0,0.01,0.5,0.94,0.58,0,0,0,0,0.68,0,0.03,0.55,0,0,0.95,0.29,0.68,0,0.52,0,0,0,0.61,0.45,0,0.74,0,0.18,0.11,0,0,0.26,0.65,0,0,0.65,0.87,0.86,0.14,0,0.38,0,0,0.16,0.98,0,0,0.9,0.53,0,0,0,0.72,0.82
F0668,0.59,0,0,0,0.88,0,0.23,0.02,0,0.16,0.1,0.89,0.88,0.94,0,0,0.78,0.6,0.31,0,0,0,0.31,0.78,0,0.28,0.66,0,0.42,0.33,0.61,0.21,0,0,0.96,0.58,0.46,0.97,0.97,0.32,0,0.44,0.41,0.14,0.6,0,0,0.86,0.03,0.63,0.61,0,0.74,0.78,0,0.92,0,0,0,0.33
F0669,0.45,0,0,0,0.79,0,0.43,0,0,0.66,0,0.09,0,0.69,0.63,0.57,0,0.32,0.53,0.22,0.46,0,0.25,0,0.92,0,0.24,0,0.37,0,0.87,0,0.76,0.99,0.09,0.68,0,0,0.78,0.75,0,0.97,0.8,0,0.3,0.63,0,0,0,0.8,0,0.92,0.7,0.61,0.47,0,0.33,0.24,0.37,0.97
F0670,0.03,0.2,0.5,0,0.5,0.09,0.81,0.46,0,0,0,0,0.78,0.33,0.48,0.14,0.45,0.81,0.17,0,0.58,0.08,0.79,0.49,0,0,0.39,0.29,0.19,0.2,0.57,0.76,0.21,0,0,0,0.75,0.17,0,0,0.32,0,0.82,0,0,0,0,0.87,0.81,0.98,0.36,0,0,0.63,0.66,0.84,0,0.94,0.33,0.08
F0671,0,0.68,0.47,0.28,0.54,0,0.89,0.44,0.22,0,0.51,0,0.69,0.36,0,0.33,0.49,0.13,0.45,0.13,0.92,0.83,0.56,0,0,0.24,0.68,0.27,0.49,0.4,0,0.37,0.4,0.17,0,0,0.32,0.3,0,0,0.23,0.86,0.35,0.59,0,0.58,0.03,0.3,0.55,0,0.81,0,0.22,0.99,0.75,0.77,0.87,0.1,0.74,0
F0672,0.66,0.3,0.39,0.1,0.28,0,0.3,0.78,0.21,0,0,0.81,0,0.83,0,0.86,0.96,0,0.96,0,0,0.52,0.75,0.88,0,0.02,0,0,0.87,0,0,0,0.86,0.33,0.14,0.17,0,0,0,0,0.63,0,0.51,0.05,0.73,0,0.97,0,0.73,0.52,0.09,0.11,0,0.3,0,0,0.64,0.66,0.34,0.6
F0673,0,0.76,0,0.51,0.88,0.98,0.12,0.17,0.15,0.77,0.92,0.26,0.62,0.18,0.73,0.02,0,0.74,0.18,0.91,0.88,0,0.23,0.63,0.03,0.96,0.38,0.79,0.2,0.12,0,0.13,0.11,0,0.04,0,0.76,0.46,0.14,0,0.79,0.38,0,0,0.75,0,0,0.01,0.91,0,0,0.08,0.68,0.3,0,0.43,0,0.24,0.17,0
F0674,0,0,0,0,0.82,0.77,0.06,0.36,0,0.16,0.76,0,0,0.54,0,0,0.64,0,0,0.85,0,0,0,0.21,0.58,0,0,0,0,0.21,0.56,0.3,0.77,0,0.35,0,0,0.28,0,0.3,0,0,0.11,0.22,0.74,0,0.01,0.09,0,0.33,0.5,0.35,0,1,0,0,0,0,0.5,0.57
F0675,0.78,0.1,0.02,0.93,0.12,0.79,0.48,0.18,0,0.66,0.98,0.52,0,0,0,0.38,0,0,0.2,0,0.66,0.73,0.36,0.23,0,1,0.78,0.38,0.94,0.97,0,0.46,0,0.75,0.81,0.41,0,0,0.79,0.43,0.52,0.37,0,0.5,0,0,0,0,0,0.79,0,0.56,0.02,0.72,0,0.98,0,0,0.5,0
F0676,0,0,0,0.33,0,0.57,0,0.47,0.68,0,0.51,0.87,0.22,0,0.67,0,0.66,0,0.78,0.51,0.03,0.05,0.29,0.32,0.55,0.1,0.62,0,0,0.63,0,0.96,0,0,0.24,0.83,0,0,0.75,0.07,0,0.27,0,0,0,0.57,0,0.71,0.71,0,0.21,0.57,0,0.97,0.22,0.74,0,0.79,0.06,0.8
F0677,0.11,0.72,0,0.63,0.61,0,0.58,0.36,0,0.17,0.15,0.46,0,0,0.76,0,0.3,0,0,0.12,0.13,0,0,0.17,0,0,0,0,0,0,0.47,0.74,0.65,0.02,0.24,0,0,0.66,0.91,0,0.86,0,0,0,0.91,0,0.58,0.6,0,0.47,0.13,0,0,0,0.48,0.35,0.34,0.52,0.02,0.89
F0678,0,0.44,0.61,0.68,0.61,0,0,0.42,0.04,0.87,0,0.17,0.97,0,0,0.19,0,0,0.35,0.68,0,0.69,0,0.03,0,0.39,0.31,0.36,0.46,0,0.44,0.94,0,0.06,0.55,0.51,0.27,0,0.53,0,0.79,0.63,0.68,0,0.09,0,0,0.05,0.22,0,0,0.02,0,0,0,0.38,0,0.37,0,0.5
F0679,0.29,0.13,0.12,0.74,0.27,0.92,0,0.53,0.76,0.23,0.43,0.07,0.31,0,0.11,0,0.86,0.2,0.23,0,0.71,0.37,0.06,0.44,0,0.82,0.04,0.7,0,0.95,0,0,0.76,0.79,0.12,0,0.47,0.81,0.74,0.25,0,0,0.78,0,0.67,0.7,0,0.07,0,0.86,0.45,0,1,0.63,0,0.38,0,0.64,0.93,0.18
F0680,0,0,0,0.07,0,0.63,0.23,0.66,0.38,0.35,0.89,0,0,0,0,0.37,0.96,0,0.34,0,0.83,0,0,0.83,0,0.29,0,0.12,0.35,0.99,0,0.78,0,0.2,0,0,0.13,0.53,0.1,0.65,0,0.97,0.09,0.74,0,0.87,0.01,0.08,0.45,0.52,0.89,0,0.2,0,0.75,0,0.52,0.7,0.54,0
F0681,0.55,0.83,0.68,0.07,0,0.78,0.5,0.62,0.17,0,0.7,0.37,0.94,0,0.26,0.09,0.97,0.67,0.55,0.41,0.77,0,0,0,0,0.9,0,0.34,0.57,0.63,0,0.37,0,0.76,0.04,0,0.93,0,0,0,0.91,0.41,0,0.28,0.84,0.04,0,0,0,0.44,0.21,0,0.52,0,0,0.68,0.51,0.43,0.18,0.99
F0682,0,0.65,0,0.61,0.69,0.46,0.47,0,0.18,0,0.81,0,0.39,0,0,0.23,0.62,0.09,0.18,0.15,0,0.93,0,0.99,0.73,0.38,0,0.22,0.99,0,0.42,0.27,0,0,0,0.81,0.87,0.99,0.21,0,0.76,0,0.93,0.43,0,0,0.83,0.71,0,0,0.83,0.73,0.75,0,0.22,0,0.47,0.68,0,0.86
F0683,0.75,0.36,0.64,0.83,0.05,0,0.86,0.51,0,0,0,0,0,0,0,0.25,0,0,0,0.59,0,0.1,0.75,0.88,0,0.12,0.57,0.55,0,0.48,0.07,0,0.28,0.42,0.22,0.58,0.37,0.21,0.41,0,0.73,0,0,0.78,0.74,0,0.03,0,0.89,0.59,0.88,0,0.14,0.75,0,0.07,1,0.75,0,0.31
F0684,0.08,0,0.17,0.84,1,0.33,0,0.68,0,0.04,0.31,0.93,0,0.72,0.4,0.94,0,0,0,0.53,0.75,0.71,0,0.54,0,0.08,0.28,0.12,0.44,0.58,0.33,0,0,0,0.19,0.66,0.93,0.02,0.75,0.16,0,0,0.15,0.18,0,0.03,0,0.43,0,0.78,0.09,0,0.22,0.18,0.94,0,0,0.93,0.26,0.56
F0685,0.77,0.78,0.49,0.29,0.43,0,0,0.12,0,0.86,0.54,0,0,0.08,0,0,0,0.53,0,0.05,0,0,0.77,0.71,0.34,0,0,0,0.36,0.34,0,0.85,0.59,0.96,0,0,0,0,0.23,0.08,0,0,0,0.65,0,0.15,0.18,0.32,0.99,0.14,0.23,0,0,0.08,0.03,0.51,0,0.03,0.15,0.74
F0686,0,0,0.56,0.19,0,0,0.71,0.52,0,0.38,0,0.72,0,0,0.43,0.76,0,0.73,0,0.32,0,0,0,0,0.41,0.3,0,0.52,0.03,0.03,0.19,0.48,0.93,0,0.84,0,0,0.81,0.32,0,0.07,0,0,0.93,0.82,0.59,0,0.58,0,0,0.31,0,0.32,0.58,0.44,0.45,0,0.65,0,0.15
F0687,0,0.74,0.51,0.51,0.36,0.67,0.82,0.69,0,0.19,0.28,0.01,0,0.02,0.24,0.18,0,0.12,0.11,0,0.77,0.93,0,0.69,0.05,0.42,0.93,0.05,0,0.39,0.88,0.07,0,0.8,0,0.42,0,0.9,0.51,0,0,0,0.84,0.65,0.84,0,0,0.09,0.43,0.65,0,0.03,0,0.5,0.63,0,0,0,0.95,0
F0688,0.51,0.1,0.68,0.78,0.29,0.38,0,0.9,0.17,0,0.66,0,0,0.44,0,0.27,0.11,0.95,0.82,0.52,0,0.29,0.26,0.54,0.26,0.26,0,0.59,0,0.66,0.72,0.52,0.41,0,0,0,0,0.18,0,0.24,0.21,0.08,0.31,1,0,0.28,0,0.76,0.41,0.96,0,0.01,0.34,0,0.38,0,0.49,0,0.01,0.68
F0689,0,0.55,0.03,0,0.73,0,0,0,0,0.82,0,0.53,0,0.64,0.97,0,0,0,0.03,0,0.37,0,0,0.28,0,0.07,0.48,0.68,0.89,0,0.53,0.52,0.4,0,0,0,0,0.63,0.78,0,0.23,0.47,0.09,0.21,0,0,0.85,0.57,0.83,0.38,0.69,0.54,0.38,0,0,0,0.9,0.35,0.36,0.97
F0690,0.01,0.61,0,0,0.87,0,0.12,0,0.6,0,0.59,0.67,0,0.19,0.89,0.73,0.93,0,0.81,0.74,0,0,0.83,0.59,0,0.79,0,0.83,0.13,0.2,0,0,0.5,0.04,0.6,0,0.47,0.96,0,0.43,0,0.43,0,0,0.7,0.46,0,0.22,0.91,0.09,0,0,0.43,0.16,0,0,0.49,0.51,0.36,0.86
F0691,0.28,0.23,0,0,0.79,0.49,0.05,0.21,0.83,0.98,0.62,0.29,0.65,0,0.1,0,0.94,0.68,0.71,0.36,0.14,0.38,0,0.51,0,0.9,0.91,0.77,0.91,0,0,0,0,0,0.68,0.41,0.72,0.87,0.2,0.2,0.12,0.56,0.9,0.4,0,0.36,0.39,0.16,0.56,0.54,0.07,0.78,0,0.62,0,0.06,0,0.71,0,0.52
F0692,0.9,0.99,0.36,0.73,0.57,0.63,0.06,0,0.42,0.51,0,0,0,0.27,0.71,0.29,0.13,0,0.36,0.88,0,0,0.66,0,0,0.07,0.37,0.5,0.21,0.26,0.7,0,0,0.39,0.35,0,0.97,0.13,0,0,0,0,0,0.21,0.48,0.7,0.06,0.5,0.59,0,0.81,0.65,0.61,0.99,0.63,0.88,0,0.64,0.7,0
F0693,0.62,0.95,0,0.14,0.97,0.8,0,0.55,0.44,0.88,0.62,0.29,0,0.65,0.5,0,0.72,0,0,0.4,0.34,0.35,0.79,0,0,0,0.92,0.08,0.99,0.53,0.59,0.78,0.64,0.35,0.97,0,0.83,0,0.83,0.91,0,0.68,0,0.98,0.86,0.62,0,0,0.82,0,0.51,0,0.57,0.37,0.66,0,0,0.3,0,0.7
