"","scenario_name","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence","total_volume_item","total_volume_all","volume_percentage","fo_times_v","iai"
"2422","sampling_area=Area_06__season=Autumn__sex=F","prey_24",11,16,68.75,5.71,308.86,1.84873405426407,127.100466230655,1.90511721581723
"2423","sampling_area=Area_06__season=Autumn__sex=F","prey_40",11,16,68.75,5.71,308.86,1.84873405426407,127.100466230655,1.90511721581723
"2424","sampling_area=Area_06__season=Autumn__sex=F","prey_16",12,16,75,5.19,308.86,1.68037298452373,126.02797383928,1.88904155709437
"2425","sampling_area=Area_06__season=Autumn__sex=F","prey_39",11,16,68.75,5.66,308.86,1.83254548986596,125.987502428285,1.88843492846332
"2426","sampling_area=Area_06__season=Autumn__sex=F","prey_29",11,16,68.75,5.61,308.86,1.81635692546785,124.874538625915,1.8717526411094
"2427","sampling_area=Area_06__season=Autumn__sex=F","prey_34",12,16,75,5.08,308.86,1.64475814284789,123.356860713592,1.84900406744497
"2428","sampling_area=Area_06__season=Autumn__sex=F","prey_26",10,16,62.5,6.09,308.86,1.9717671436897,123.235446480606,1.84718418155182
"2429","sampling_area=Area_06__season=Autumn__sex=F","prey_41",12,16,75,5.07,308.86,1.64152042996827,123.11403224762,1.84536429565866
"2430","sampling_area=Area_06__season=Autumn__sex=F","prey_12",10,16,62.5,5.89,308.86,1.90701288609726,119.188305381079,1.78652131844667
"2431","sampling_area=Area_06__season=Autumn__sex=F","prey_60",11,16,68.75,5.35,308.86,1.73217639059768,119.087126853591,1.78500474686904
"2432","sampling_area=Area_06__season=Autumn__sex=F","prey_46",11,16,68.75,5.23,308.86,1.69332383604222,116.416013727903,1.74496725721964
"2433","sampling_area=Area_06__season=Autumn__sex=F","prey_54",10,16,62.5,5.52,308.86,1.78721750955125,111.701094346953,1.67429502170214
"2434","sampling_area=Area_06__season=Autumn__sex=F","prey_59",9,16,56.25,6.01,308.86,1.94586544065272,109.454931036716,1.64062713267878
"2435","sampling_area=Area_06__season=Autumn__sex=F","prey_3",11,16,68.75,4.56,308.86,1.47639707310756,101.502298776145,1.52142460667716
"2436","sampling_area=Area_06__season=Autumn__sex=F","prey_31",9,16,56.25,5.39,308.86,1.74512724211617,98.1634073690345,1.47137774461541
"2437","sampling_area=Area_06__season=Autumn__sex=F","prey_11",9,16,56.25,5.25,308.86,1.69979926180146,95.6137084763323,1.43316014085917
"2438","sampling_area=Area_06__season=Autumn__sex=F","prey_6",9,16,56.25,5.1,308.86,1.65123356860714,92.8818882341514,1.39221270826319
"2439","sampling_area=Area_06__season=Autumn__sex=F","prey_50",11,16,68.75,4.02,308.86,1.30156057760798,89.4822897105485,1.34125590325487
"2440","sampling_area=Area_06__season=Autumn__sex=F","prey_17",9,16,56.25,4.89,308.86,1.58324159813508,89.0573398950981,1.33488630262882
"2441","sampling_area=Area_06__season=Autumn__sex=F","prey_57",9,16,56.25,4.75,308.86,1.53791361782037,86.5076410023959,1.29666869887258
"2442","sampling_area=Area_06__season=Autumn__sex=F","prey_32",10,16,62.5,4.21,308.86,1.36307712232079,85.1923201450495,1.27695326836341
"2443","sampling_area=Area_06__season=Autumn__sex=F","prey_38",10,16,62.5,4.2,308.86,1.35983940944117,84.9899630900732,1.27392012520815
"2444","sampling_area=Area_06__season=Autumn__sex=F","prey_15",10,16,62.5,4.17,308.86,1.35012627080231,84.3828919251441,1.26482069574238
"2445","sampling_area=Area_06__season=Autumn__sex=F","prey_43",9,16,56.25,4.38,308.86,1.41811824127436,79.769151071683,1.19566503180251
"2446","sampling_area=Area_06__season=Autumn__sex=F","prey_4",9,16,56.25,4.28,308.86,1.38574111247815,77.9479375768957,1.16836674340519
"2447","sampling_area=Area_06__season=Autumn__sex=F","prey_13",9,16,56.25,4.15,308.86,1.34365084504306,75.5803600336722,1.13287896848868
"2448","sampling_area=Area_06__season=Autumn__sex=F","prey_36",10,16,62.5,3.71,308.86,1.2011914783397,75.0744673962313,1.12529611060053
"2449","sampling_area=Area_06__season=Autumn__sex=F","prey_8",9,16,56.25,3.72,308.86,1.20442919121932,67.7491420060869,1.01549632838021
"2450","sampling_area=Area_06__season=Autumn__sex=F","prey_45",8,16,50,4.16,308.86,1.34688855792268,67.3444278961342,1.0094300420697
"2451","sampling_area=Area_06__season=Autumn__sex=F","prey_47",8,16,50,4.15,308.86,1.34365084504306,67.1825422521531,1.00700352754549
"2452","sampling_area=Area_06__season=Autumn__sex=F","prey_5",8,16,50,3.75,308.86,1.21414232985819,60.7071164929094,0.90994294657725
"2453","sampling_area=Area_06__season=Autumn__sex=F","prey_25",8,16,50,3.46,308.86,1.12024865634915,56.0124328174577,0.839574025375276
"2454","sampling_area=Area_06__season=Autumn__sex=F","prey_18",7,16,43.75,3.56,308.86,1.15262578514537,50.4273781001101,0.755859274290169
"2455","sampling_area=Area_06__season=Autumn__sex=F","prey_20",6,16,37.5,4.06,308.86,1.31451142912646,49.2941785922424,0.738873672620727
"2456","sampling_area=Area_06__season=Autumn__sex=F","prey_10",7,16,43.75,3.42,308.86,1.10729780483067,48.4442789613417,0.726134471368645
"2457","sampling_area=Area_06__season=Autumn__sex=F","prey_2",8,16,50,2.97,308.86,0.961600725247685,48.0800362623843,0.720674813689182
"2458","sampling_area=Area_06__season=Autumn__sex=F","prey_35",7,16,43.75,2.94,308.86,0.95188758660882,41.6450819141359,0.624220861351993
"2459","sampling_area=Area_06__season=Autumn__sex=F","prey_55",7,16,43.75,2.55,308.86,0.825616784303568,36.1207343132811,0.541416053213464
"2460","sampling_area=Area_06__season=Autumn__sex=F","prey_49",7,16,43.75,1.71,308.86,0.553648902415334,24.2221394806709,0.363067235684323
"2461","sampling_area=Area_06__season=Autumn__sex=M","prey_22",18,21,85.7142857142857,9.83,401.13,2.45057711963703,210.049467397459,3.15056248597791
"2462","sampling_area=Area_06__season=Autumn__sex=M","prey_52",17,21,80.9523809523809,9.72,401.13,2.42315458828809,196.160133337607,2.94223434600989
"2463","sampling_area=Area_06__season=Autumn__sex=M","prey_29",18,21,85.7142857142857,9.04,401.13,2.25363348540373,193.168584463177,2.89736366970909
"2464","sampling_area=Area_06__season=Autumn__sex=M","prey_31",16,21,76.1904761904762,10.15,401.13,2.53035175628849,192.788705241027,2.89166580605184
"2465","sampling_area=Area_06__season=Autumn__sex=M","prey_59",18,21,85.7142857142857,8.88,401.13,2.213746167078,189.749671463829,2.84608289679388
"2466","sampling_area=Area_06__season=Autumn__sex=M","prey_21",17,21,80.9523809523809,8.76,401.13,2.18383067833371,176.786293007967,2.6516432994904
"2467","sampling_area=Area_06__season=Autumn__sex=M","prey_50",17,21,80.9523809523809,8.75,401.13,2.18133772093835,176.5844821712,2.64861630942249
"2468","sampling_area=Area_06__season=Autumn__sex=M","prey_19",16,21,76.1904761904762,8.9,401.13,2.21873208186872,169.046253856664,2.53554932747403
"2469","sampling_area=Area_06__season=Autumn__sex=M","prey_37",17,21,80.9523809523809,8.09,401.13,2.01680253284471,163.264966944572,2.44883496494033
"2470","sampling_area=Area_06__season=Autumn__sex=M","prey_6",17,21,80.9523809523809,7.84,401.13,1.95447859796076,158.219696025395,2.37316021324255
"2471","sampling_area=Area_06__season=Autumn__sex=M","prey_25",17,21,80.9523809523809,7.8,401.13,1.94450676837933,157.412452678327,2.3610522529709
"2472","sampling_area=Area_06__season=Autumn__sex=M","prey_27",16,21,76.1904761904762,8.01,401.13,1.99685887368185,152.141628470998,2.28199439472663
"2473","sampling_area=Area_06__season=Autumn__sex=M","prey_2",14,21,66.6666666666667,8.55,401.13,2.13147857303119,142.098571535412,2.13135712428821
"2474","sampling_area=Area_06__season=Autumn__sex=M","prey_10",15,21,71.4285714285714,7.63,401.13,1.90212649265824,135.866178047017,2.03787654866154
"2475","sampling_area=Area_06__season=Autumn__sex=M","prey_24",14,21,66.6666666666667,8.14,401.13,2.0292673198215,135.2844879881,2.02915169493638
"2476","sampling_area=Area_06__season=Autumn__sex=M","prey_56",16,21,76.1904761904762,7,401.13,1.74507017675068,132.957727752433,1.99425228003575
"2477","sampling_area=Area_06__season=Autumn__sex=M","prey_14",16,21,76.1904761904762,6.88,401.13,1.71515468800638,130.678452419534,1.96006509809228
"2478","sampling_area=Area_06__season=Autumn__sex=M","prey_38",15,21,71.4285714285714,7.25,401.13,1.80739411163463,129.099579402474,1.93638335226686
"2479","sampling_area=Area_06__season=Autumn__sex=M","prey_12",15,21,71.4285714285714,7.15,401.13,1.78246453768105,127.318895548647,1.90967461637352
"2480","sampling_area=Area_06__season=Autumn__sex=M","prey_9",14,21,66.6666666666667,7.51,401.13,1.87221100391394,124.814066927596,1.87210432788356
"2481","sampling_area=Area_06__season=Autumn__sex=M","prey_39",14,21,66.6666666666667,7.4,401.13,1.844788472565,122.985898171,1.84468335903307
"2482","sampling_area=Area_06__season=Autumn__sex=M","prey_48",13,21,61.9047619047619,7.79,401.13,1.94201381098397,120.219902584722,1.80319578927876
"2483","sampling_area=Area_06__season=Autumn__sex=M","prey_46",14,21,66.6666666666667,7.15,401.13,1.78246453768105,118.830969178737,1.78236297528195
"2484","sampling_area=Area_06__season=Autumn__sex=M","prey_54",14,21,66.6666666666667,6.76,401.13,1.68523919926208,112.349279950806,1.68514317663021
"2485","sampling_area=Area_06__season=Autumn__sex=M","prey_30",15,21,71.4285714285714,6.2,401.13,1.54563358512203,110.402398937288,1.65594162538683
"2486","sampling_area=Area_06__season=Autumn__sex=M","prey_18",14,21,66.6666666666667,6.64,401.13,1.65532371051779,110.354914034519,1.65522939242968
"2487","sampling_area=Area_06__season=Autumn__sex=M","prey_17",13,21,61.9047619047619,7.1,401.13,1.76999975070426,109.571413138835,1.64347754863661
"2488","sampling_area=Area_06__season=Autumn__sex=M","prey_13",14,21,66.6666666666667,6.58,401.13,1.64036596614564,109.357731076376,1.64027250032941
"2489","sampling_area=Area_06__season=Autumn__sex=M","prey_53",15,21,71.4285714285714,6.13,401.13,1.52818288335452,109.155920239609,1.6372455102615
"2490","sampling_area=Area_06__season=Autumn__sex=M","prey_8",14,21,66.6666666666667,6.54,401.13,1.63039413656421,108.692942437614,1.63030123892923
"2491","sampling_area=Area_06__season=Autumn__sex=M","prey_28",13,21,61.9047619047619,6.83,401.13,1.70268990102959,105.404612920879,1.5809791066462
"2492","sampling_area=Area_06__season=Autumn__sex=M","prey_45",13,21,61.9047619047619,6.59,401.13,1.642858923541,101.700790504919,1.52542493598806
"2493","sampling_area=Area_06__season=Autumn__sex=M","prey_55",12,21,57.1428571428571,7.02,401.13,1.7500560915414,100.003205230937,1.49996260776975
"2494","sampling_area=Area_06__season=Autumn__sex=M","prey_16",12,21,57.1428571428571,6.68,401.13,1.66529554009922,95.1597451485268,1.42731484613988
"2495","sampling_area=Area_06__season=Autumn__sex=M","prey_23",12,21,57.1428571428571,6.66,401.13,1.6603096253085,94.8748357319145,1.42304144839694
"2496","sampling_area=Area_06__season=Autumn__sex=M","prey_41",13,21,61.9047619047619,6.04,401.13,1.5057462667963,93.2128641350091,1.39811329489649
"2497","sampling_area=Area_06__season=Autumn__sex=M","prey_60",14,21,66.6666666666667,5.59,401.13,1.39356318400519,92.9042122670124,1.39348378067498
"2498","sampling_area=Area_06__season=Autumn__sex=M","prey_34",13,21,61.9047619047619,5.95,401.13,1.48330965023808,91.8239307290238,1.37728048089969
"2499","sampling_area=Area_06__season=Autumn__sex=M","prey_26",12,21,57.1428571428571,6.11,401.13,1.52319696856381,87.0398267750747,1.30552301046626
"2500","sampling_area=Area_06__season=Autumn__sex=M","prey_42",12,21,57.1428571428571,6.1,401.13,1.52070401116845,86.8973720667685,1.3033863115948
"2501","sampling_area=Area_06__season=Autumn__sex=M","prey_15",12,21,57.1428571428571,6.06,401.13,1.51073218158702,86.3275532335438,1.29483951610893
"2502","sampling_area=Area_06__season=Autumn__sex=M","prey_57",12,21,57.1428571428571,5.97,401.13,1.48829556502879,85.0454608587882,1.27560922626573
"2503","sampling_area=Area_06__season=Autumn__sex=M","prey_36",12,21,57.1428571428571,5.95,401.13,1.48330965023808,84.7605514421758,1.27133582852279
"2504","sampling_area=Area_06__season=Autumn__sex=M","prey_58",12,21,57.1428571428571,5.87,401.13,1.46336599107521,83.6209137757264,1.25424223755106
"2505","sampling_area=Area_06__season=Autumn__sex=M","prey_35",14,21,66.6666666666667,4.89,401.13,1.21905616633012,81.2704110886745,1.21898670617185
"2506","sampling_area=Area_06__season=Autumn__sex=M","prey_4",13,21,61.9047619047619,5.26,401.13,1.31129558995837,81.175441283137,1.21756224025754
"2507","sampling_area=Area_06__season=Autumn__sex=M","prey_32",10,21,47.6190476190476,6.76,401.13,1.68523919926208,80.2494856791469,1.20367369759301
"2508","sampling_area=Area_06__season=Autumn__sex=M","prey_3",11,21,52.3809523809524,5.93,401.13,1.47832373544736,77.4360051900999,1.16147389488154
"2509","sampling_area=Area_06__season=Autumn__sex=M","prey_20",13,21,61.9047619047619,4.98,401.13,1.24149278288834,76.854315131183,1.15274904115638
"2510","sampling_area=Area_06__season=Autumn__sex=M","prey_7",13,21,61.9047619047619,4.96,401.13,1.23650686809762,76.5456632631863,1.14811952693487
"2511","sampling_area=Area_06__season=Autumn__sex=M","prey_1",10,21,47.6190476190476,6.37,401.13,1.58801386084312,75.6197076591961,1.13423098427034
"2512","sampling_area=Area_06__season=Autumn__sex=M","prey_43",13,21,61.9047619047619,4.86,401.13,1.21157729414404,75.0024039232027,1.12497195582731
"2513","sampling_area=Area_06__season=Autumn__sex=M","prey_5",10,21,47.6190476190476,6.05,401.13,1.50823922419166,71.820915437698,1.07725234769789
"2514","sampling_area=Area_06__season=Autumn__sex=M","prey_11",11,21,52.3809523809524,5.01,401.13,1.24897165507441,65.4223247896122,0.981278956721164
"2515","sampling_area=Area_06__season=Autumn__sex=M","prey_47",11,21,52.3809523809524,4.35,401.13,1.08443646698078,56.8038149370884,0.852008674997418
"2516","sampling_area=Area_06__season=Autumn__sex=M","prey_51",10,21,47.6190476190476,4.72,401.13,1.17667589060903,56.0321852670966,0.840434889443639
"2517","sampling_area=Area_06__season=Autumn__sex=M","prey_40",10,21,47.6190476190476,4.14,401.13,1.03208436167826,49.1468743656314,0.737161110656073
"2518","sampling_area=Area_06__season=Autumn__sex=M","prey_44",10,21,47.6190476190476,3.88,401.13,0.967267469398948,46.0603556856642,0.690865968440958
"2519","sampling_area=Area_06__season=Autumn__sex=M","prey_33",10,21,47.6190476190476,3.85,401.13,0.959788597212874,45.7042189148987,0.68552422126229
"2520","sampling_area=Area_06__season=Autumn__sex=M","prey_49",9,21,42.8571428571429,3.53,401.13,0.880013960561414,37.7148840240606,0.565691026220856
"2521","sampling_area=Area_06__season=Spring__sex=F","prey_1",16,19,84.2105263157895,8.81,379.44,2.32184271558086,195.523597101546,3.05412977018193
"2522","sampling_area=Area_06__season=Spring__sex=F","prey_41",16,19,84.2105263157895,8.66,379.44,2.28231077377187,192.194591475526,3.00212983084853
"2523","sampling_area=Area_06__season=Spring__sex=F","prey_50",14,19,73.6842105263158,9.55,379.44,2.5168669618385,185.453355082837,2.89682995369839
"2524","sampling_area=Area_06__season=Spring__sex=F","prey_55",13,19,68.4210526315789,8.35,379.44,2.20061142736665,150.568150293507,2.35191392276709
"2525","sampling_area=Area_06__season=Spring__sex=F","prey_10",13,19,68.4210526315789,8.29,379.44,2.18479865064305,149.486223465051,2.33501394248373
"2526","sampling_area=Area_06__season=Spring__sex=F","prey_56",16,19,84.2105263157895,6.69,379.44,1.76312460468058,148.47365092047,2.31919729426982
"2527","sampling_area=Area_06__season=Spring__sex=F","prey_45",13,19,68.4210526315789,8.09,379.44,2.13208939489774,145.87980070353,2.27868067487255
"2528","sampling_area=Area_06__season=Spring__sex=F","prey_20",15,19,78.9473684210526,6.95,379.44,1.83164663714948,144.603681880222,2.25874736479474
"2529","sampling_area=Area_06__season=Spring__sex=F","prey_18",13,19,68.4210526315789,7.76,379.44,2.04511912291798,139.92920314702,2.18573078331409
"2530","sampling_area=Area_06__season=Spring__sex=F","prey_12",14,19,73.6842105263158,7.08,379.44,1.86590765338393,137.487932354606,2.14759749446959
"2531","sampling_area=Area_06__season=Spring__sex=F","prey_42",13,19,68.4210526315789,7.34,379.44,1.93442968585284,132.355715347826,2.06743092133059
"2532","sampling_area=Area_06__season=Spring__sex=F","prey_5",13,19,68.4210526315789,7.13,379.44,1.87908496732026,128.568971448228,2.00828099033884
"2533","sampling_area=Area_06__season=Spring__sex=F","prey_15",13,19,68.4210526315789,7.11,379.44,1.87381404174573,128.208329172076,2.00264766357773
"2534","sampling_area=Area_06__season=Spring__sex=F","prey_7",12,19,63.1578947368421,7.53,379.44,1.98450347881088,125.337061819634,1.95779771590266
"2535","sampling_area=Area_06__season=Spring__sex=F","prey_53",13,19,68.4210526315789,6.95,379.44,1.83164663714948,125.323190962859,1.95758104948878
"2536","sampling_area=Area_06__season=Spring__sex=F","prey_31",14,19,73.6842105263158,6.4,379.44,1.68669618384988,124.282876704728,1.94133106844709
"2537","sampling_area=Area_06__season=Spring__sex=F","prey_32",15,19,78.9473684210526,5.9,379.44,1.55492304448661,122.757082459469,1.91749776291928
"2538","sampling_area=Area_06__season=Spring__sex=F","prey_38",14,19,73.6842105263158,6.15,379.44,1.62080961416825,119.42807683345,1.86549782358587
"2539","sampling_area=Area_06__season=Spring__sex=F","prey_23",13,19,68.4210526315789,6.62,379.44,1.74467636516972,119.37259340635,1.86463115793032
"2540","sampling_area=Area_06__season=Spring__sex=F","prey_49",13,19,68.4210526315789,6.61,379.44,1.74204090238246,119.192272268273,1.86181449454976
"2541","sampling_area=Area_06__season=Spring__sex=F","prey_48",13,19,68.4210526315789,6.54,379.44,1.7235926628716,117.930024301741,1.84209785088584
"2542","sampling_area=Area_06__season=Spring__sex=F","prey_25",13,19,68.4210526315789,6.52,379.44,1.71832173729707,117.569382025589,1.83646452412472
"2543","sampling_area=Area_06__season=Spring__sex=F","prey_37",12,19,63.1578947368421,7.01,379.44,1.84745941387308,116.681647191984,1.82259787363581
